Round,Rank,Value,Name,Team,Pos,Inj,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
1,11,0.406264809,Chauncey Billups,DET,PG,,78,32.34615385,17,1.756410256,2.717948718,6.782051282,1.294871795,0.217948718,0.448747153,11.25641026,0.917620137,5.602564103,2.051282051,0.433904656,0.991290032,-1.049980099,1.568544162,0.664873361,-0.649191638,-0.437980524,2.34984237,-0.21491904
1,12,0.403016583,Allen Iverson,DEN,PG/SG,,82,41.7804878,26.3902439,1.158536585,2.963414634,7.146341463,1.951219512,0.146341463,0.457583548,18.97560976,0.809284818,9.719512195,3,2.207443781,0.250553404,-0.961101141,1.731414479,2.168207656,-0.759170432,-0.427852998,0.860982067,-1.443327568
2,13,0.391747282,Manu Ginobili,SAS,SG,,74,31.05405405,19.48648649,2.108108108,4.783783784,4.486486486,1.472972973,0.445945946,0.460834181,13.28378378,0.859728507,5.972972973,2.702702703,0.903528354,1.4270267,-0.301976988,0.542221237,1.072805928,-0.299019571,-0.2086199,1.448144129,-1.058384355
2,14,0.389471409,Chris Bosh,TOR,PF/C,,67,36.1641791,22.32835821,0.149253731,8.701492537,2.552238806,0.940298507,1,0.494152047,15.31343284,0.844364937,8.343283582,2.28358209,1.440273804,-0.999899349,1.116557523,-0.322560598,-0.147260466,0.551930481,0.748635207,1.633269294,-0.515703217
2,15,0.372409902,Yao Ming,HOU,C,,55,37.14545455,21.98181818,0,10.8,2.345454545,0.454545455,2.018181818,0.507042254,15.49090909,0.849753695,7.381818182,3.327272727,1.37482265,-1.18481752,1.876390744,-0.41501167,-1.259855519,2.115716297,1.145533925,1.565993444,-1.867083237
2,16,0.349721437,Rashard Lewis,ORL,SF/PF,,81,38.02469136,18.22222222,2.790123457,5.395061728,2.419753086,1.222222222,0.469135802,0.454625551,14.01234568,0.84496124,3.185185185,1.728395062,0.664746256,2.272010806,-0.080643827,-0.381793573,0.498472852,-0.263403174,-0.390578548,0.625524203,0.203157937
2,17,0.349470287,Jason Richardson,CHA,SG/SF,,82,38.32926829,21.80487805,2.963414634,5.37804878,3.146341463,1.414634146,0.670731707,0.441416894,17.90243902,0.75,4.048780488,2.024390244,1.341403897,2.486710212,-0.086803921,-0.056943536,0.939183525,0.046220129,-0.965441825,-0.378996608,-0.180099286
2,18,0.345165758,Danny Granger,IND,SG/SF,,80,35.9875,19.625,2.15,6.075,2.075,1.1875,1.05,0.445733223,15.0875,0.851851852,4.725,2.1375,0.929689457,1.478928732,0.165550049,-0.535929059,0.418943197,0.628723534,-0.683329016,1.030469739,-0.326554815
2,19,0.314219634,Pau Gasol,LAL,PF/C,,66,35.56060606,18.87878788,0.060606061,8.378787879,3.196969697,0.454545455,1.484848485,0.533707865,13.48484848,0.806629834,5.484848485,1.878787879,0.788752075,-1.109729535,0.999711754,-0.034308184,-1.259855519,1.296590393,1.699743752,0.438644,0.008427966
2,20,0.30867454,Carlos Boozer,UTA,PF/C,,81,34.82716049,21.08641975,0,10.40740741,2.87654321,1.234567901,0.50617284,0.547067901,16,0.737913486,4.851851852,2.592592593,1.205708391,-1.18481752,1.734239763,-0.177567503,0.526750063,-0.20651943,2.428373312,-0.632283425,-0.915812795
